ID,Role,Team,Body,Hair,MVP,Accessory Group,p_Base_Traits,p_Flair_Traits,p_All_Traits,p_All_Stats,p_Total,Image,p_Dunks,p_Shooting,p_Playmaking,p_Defense
3063,Player,Wisconsin Dragons,Human III,Black Pompadour,False,"Headband, Gold Headphones",10.73,99.7,54.71,10.44,21.4,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4794.png,3.597938144329897,18.12886597938144,88.32474226804123,12.587628865979381
2644,Player,Nashville Miracle,Devil,Brunette Short,False,"Armband, Glasses",98.37,81.76,98.37,41.75,82.1,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9211.png,81.79381443298969,35.551546391752574,51.80927835051546,17.29381443298969
3017,Player,Team Flow (W),Stone,Afro,False,"Headband, Clock Necklace",92.45,98.1,92.46,41.75,78.43,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3137.png,97.94845360824742,22.422680412371136,43.365979381443296,7.340206185567011
1274,Player,Cleveland Firebirds,Emoji,Redhead Bun,False,Armband,97.29,40.32,97.29,39.68,80.1,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1111.png,22.391752577319586,22.422680412371136,22.34020618556701,96.24226804123711
4795,Player,Orlando Freeze,Bright Zombie,Brunette Bob,False,"Armband, Headband",98.06,64.02,98.06,29.55,74.04,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6412.png,68.73711340206185,31.15463917525773,69.56185567010309,5.530927835051546
2542,Player,New York Golden Bulls,Bright Pink Alien,Striped,False,Armband,95.93,40.32,95.93,80.71,96.95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7972.png,39.144329896907216,86.33505154639175,78.07731958762886,56.34020618556701
3477,Player,Los Angeles Knives,Lizard,Brunette Short,False,Cyborg Eye,91.12,99.42,91.21,90.29,97.91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8612.png,94.4896907216495,39.91237113402062,65.16494845360825,78.65979381443299
3854,Player,St. Louis Orcs,Stone,Afro,False,"Armband, Headband, Red Headphones",82.22,98.75,82.28,51.48,78.08,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7379.png,47.72164948453608,31.15463917525773,86.48969072164948,34.90721649484536
3633,Player,Boston Rulers,Alien,Blonde Short,False,Grey Headphones,94.23,76.2,94.23,25.56,68.07,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4741.png,3.597938144329897,18.12886597938144,73.78350515463917,74.34020618556701
2801,Player,Boulder Elks,Emoji,Spiked,False,None,97.23,16.81,97.23,89.18,98.7,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4333.png,99.58762886597938,78.1340206185567,78.07731958762886,9.092783505154639
9487,Player,Team Dapper (M),Devil,Black Pompadour,False,None,99.13,16.81,99.13,84.04,98.18,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9348.png,73.0,87.9381443298969,22.34020618556701,82.45876288659794
1216,Player,New York Golden Bulls,Pink Alien,Black Taper,False,Armband,96.9,40.32,96.89,51.48,86.44,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2388.png,30.953608247422682,44.30927835051546,94.90721649484536,17.29381443298969
8946,Player,Helena Pronghorns,Devil,Blonde Crew,False,None,96.92,16.81,96.92,95.91,99.33,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8192.png,51.75257731958764,69.68556701030928,98.17525773195877,78.65979381443299
6304,Player,Michigan Colliders,Pink Alien,Black Pompadour,False,Headband,95.75,53.63,95.75,61.27,90.54,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3753.png,39.144329896907216,78.1340206185567,26.510309278350512,78.65979381443299
9683,Player,Austin Machines,Pink Alien,Black Moptop,False,Headband,96.15,53.63,96.14,5.73,52.28,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9251.png,51.75257731958764,26.70618556701031,30.731958762886595,2.1649484536082473
1612,Player,Portland Creatures,Pink Alien,Black Moptop,False,Armband,95.27,40.32,95.28,86.85,98.03,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1682.png,55.94329896907217,96.15979381443299,13.09278350515464,89.94845360824742
2503,Captain,Boston Rulers,Alien,Brown Taper,False,Headband,99.72,53.63,99.72,35.38,78.96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2429.png,60.118556701030926,73.94329896907217,9.350515463917526,39.29381443298969
9441,Player,San Diego Keepers,Emoji,Striped,False,Headband,95.13,53.63,95.13,41.75,80.01,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6357.png,55.94329896907217,82.05154639175257,60.628865979381445,3.7371134020618557
5237,Player,Orlando Freeze,Pink Alien,Brunette Long Ponytail,False,None,98.62,16.81,98.62,21.83,68.51,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6299.png,77.43814432989691,44.30927835051546,9.350515463917526,21.54123711340206
9613,Player,D.C. Dobermans,Alien,Light Brown Short,False,"Armband, Headband",93.49,64.02,93.48,31.43,72.1,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7862.png,73.0,2.6082474226804124,78.07731958762886,30.443298969072163
1677,Player,Boulder Elks,Human V,Black Taper,False,"Armband, Gold Chain",59.56,99.61,74.25,27.55,52.23,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1864.png,92.86082474226805,13.335051546391751,9.350515463917526,39.29381443298969
7869,Player,Minneapolis Express,Bright Pink Alien,Blonde Medium,False,Headband,97.71,53.63,97.7,86.85,98.42,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6114.png,30.953608247422682,69.68556701030928,86.48969072164948,86.64948453608248
8578,Player,Orlando Freeze,Alien,Pink Ponytail,False,Silver Chain,96.69,70.24,96.68,18.42,64.11,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5849.png,22.391752577319586,3.829896907216495,56.24226804123711,69.90206185567011
2614,Player,Austin Machines,Human III,Very Thin,False,Gold Chain,39.2,99.26,53.81,95.91,87.14,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4494.png,86.52061855670104,65.5360824742268,90.02061855670102,69.90206185567011
6087,Player,New York Golden Bulls,Emoji,Very Thin,False,None,95.56,16.81,95.56,53.99,87.05,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3915.png,51.75257731958764,18.12886597938144,34.896907216494846,91.44845360824743
3106,Player,Delaware Horsemen,Emoji,Patchy,False,None,94.18,16.81,94.18,10.44,54.81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5119.png,81.79381443298969,7.556701030927836,34.896907216494846,7.340206185567011
1080,Player,Pennsylvania Fangs,Emoji,Purple Cowlick,False,"Armband, Headband",94.83,64.02,94.83,82.39,97.11,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2073.png,86.52061855670104,35.551546391752574,69.56185567010309,74.34020618556701
2830,Player,Portland Creatures,Human IV,Patchy,False,Gold Chain,16.81,99.26,42.96,53.99,47.44,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9180.png,39.144329896907216,82.05154639175257,26.510309278350512,60.69072164948454
1276,Player,New Orleans Giants,Alien,Blonde Crewcut,False,None,92.71,16.81,92.71,25.56,66.92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1542.png,22.391752577319586,26.70618556701031,47.4639175257732,56.34020618556701
1085,Player,Charlotte Clovers,Pink Alien,Brunette Bob,False,Headband,98.53,53.63,98.53,25.56,71.52,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1548.png,14.963917525773196,52.824742268041234,11.298969072164947,82.45876288659794
9188,Player,Toronto Spears,Human IV,Red Crew,False,Gold Headphones,44.16,99.26,55.33,5.73,18.88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4205.png,11.273195876288659,57.376288659793815,5.695876288659794,34.90721649484536
1169,Player,Michigan Colliders,Devil,Purple Cowlick,False,Armband,94.52,40.32,94.52,89.18,98.28,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1582.png,68.73711340206185,73.94329896907217,94.90721649484536,34.90721649484536
8315,Player,Alaska Whales,Emoji,Cheetah,False,Headband,95.33,53.63,95.33,25.56,68.9,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4865.png,26.628865979381445,22.422680412371136,39.19072164948453,65.24226804123711
2087,Player,Delaware Horsemen,Pink Alien,Black Moptop,False,None,95.27,16.81,95.27,15.48,60.38,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2084.png,35.1340206185567,69.68556701030928,26.510309278350512,7.340206185567011
5367,Player,Cleveland Firebirds,Pink Alien,Brunette Medium,False,Armband,98.66,40.32,98.66,85.53,98.33,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9221.png,97.16494845360825,69.68556701030928,47.4639175257732,39.29381443298969
3118,Player,Minneapolis Express,Pink Alien,Brunette Bun,False,Armband,98.63,40.32,98.63,96.41,99.44,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4167.png,94.4896907216495,52.824742268041234,51.80927835051546,94.72164948453609
5863,Player,Cleveland Firebirds,Alien,Brunette Wavy Ponytail,False,Headband,97.32,53.63,97.32,43.95,82.68,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8205.png,51.75257731958764,86.33505154639175,22.34020618556701,25.948453608247423
6194,Player,Miami Tentacles,Alien,Brown Pompadour,False,Grey Headphones,94.98,76.2,94.98,29.55,71.83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7842.png,18.025773195876287,39.91237113402062,43.365979381443296,60.69072164948454
6565,Player,Boston Rulers,Human III,Brown Cowlick,False,"Armband, Cyborg Eye",19.04,99.76,56.8,73.71,75.99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6202.png,92.86082474226805,26.70618556701031,39.19072164948453,74.34020618556701
8605,Player,Dallas Pythons,Alien,Blonde Crew,False,"Armband, Headband",94.56,64.02,94.56,51.48,85.19,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8609.png,43.50515463917526,52.824742268041234,78.07731958762886,30.443298969072163
8026,Player,Las Vegas Scorpions,Bright Zombie,Black Pompadour,False,Headband,96.99,53.63,96.99,41.75,81.13,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4506.png,26.628865979381445,31.15463917525773,65.16494845360825,65.24226804123711
2967,Player,Michigan Colliders,Human III,Cheetah,False,Gold Chain,3.09,99.26,20.29,29.55,12.39,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3373.png,60.118556701030926,11.371134020618555,60.628865979381445,34.90721649484536
8877,Player,New York Golden Bulls,Alien,Spiked,False,Headband,95.01,53.63,95.01,94.06,99.0,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5654.png,60.118556701030926,26.70618556701031,88.32474226804123,98.81958762886597
2378,Player,Tallahassee Tarantulas,Human III,Black Short,False,"Armband, Gold Headphones",7.57,99.61,52.87,8.41,18.97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1880.png,47.72164948453608,9.43298969072165,22.34020618556701,30.443298969072163
9397,Player,Orlando Freeze,Emoji,Redhead Ponytail,False,Headband,97.19,53.63,97.19,46.41,83.76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3226.png,64.45360824742268,65.5360824742268,86.48969072164948,1.6185567010309279
9488,Player,Team Flow (W),Alien,Brunette Bun,False,"Armband, Headband",99.23,64.02,99.23,89.18,98.94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4787.png,91.24742268041237,94.50515463917526,9.350515463917526,74.34020618556701
1643,Player,Seattle Scream,Pink Alien,Brown Pompadour,False,None,95.94,16.81,95.94,79.07,96.65,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2024.png,92.86082474226805,61.628865979381445,73.78350515463917,17.29381443298969
1835,Player,Minneapolis Express,Emoji,Redhead Ponytail,False,None,97.48,16.81,97.48,73.71,95.7,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2208.png,51.75257731958764,98.04639175257732,13.09278350515464,60.69072164948454
8682,Player,Team Dapper (W),Emoji,Brunette Bun,False,Armband,99.6,40.32,99.6,95.38,99.42,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4421.png,88.26804123711341,15.113402061855671,91.71649484536083,93.0721649484536
6851,Player,Alaska Whales,Bright Pink Alien,Purple Cowlick,False,Headband,95.9,53.63,95.9,41.75,80.42,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6117.png,77.43814432989691,73.94329896907217,69.56185567010309,0.34536082474226804
9677,Player,Dallas Pythons,Alien,Thinning,False,Headband,93.81,53.63,93.8,71.78,93.76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6482.png,86.52061855670104,52.824742268041234,30.731958762886595,69.90206185567011
8083,Player,Salt Lake City Souls,Emoji,Redhead Ponytail,False,None,97.66,16.81,97.66,43.95,82.92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9108.png,60.118556701030926,39.91237113402062,22.34020618556701,69.90206185567011
7996,Player,Salt Lake City Souls,Bright Zombie,Brunette Bun,False,Armband,98.58,40.32,98.58,23.68,70.04,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5755.png,39.144329896907216,22.422680412371136,51.80927835051546,34.90721649484536
7925,Player,Los Angeles Mammoths,Pink Alien,Brown Cowlick,False,None,96.43,16.81,96.41,29.55,72.88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4840.png,3.597938144329897,86.33505154639175,69.56185567010309,14.391752577319588
2442,Player,Miami Tentacles,Devil,Black Taper,False,Headband,96.85,53.63,96.85,31.43,74.55,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2030.png,47.72164948453608,15.113402061855671,60.628865979381445,43.6958762886598
2854,Player,Chicago Squid,Human V,Purple Cowlick,False,Cyborg Eye,5.32,99.42,29.86,35.38,21.45,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6484.png,55.94329896907217,52.824742268041234,2.865979381443299,82.45876288659794
2785,Player,Toronto Spears,Devil,Blonde Short,False,Headband,96.14,53.63,96.13,94.06,99.1,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3625.png,60.118556701030926,92.75773195876289,73.78350515463917,69.90206185567011
5037,Player,Nashville Miracle,Human V,Brunette Ponytail,False,"Armband, Cyborg Eye",56.65,99.76,71.28,39.68,60.61,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4705.png,30.953608247422682,65.5360824742268,11.298969072164947,82.45876288659794
9593,Player,Salt Lake City Souls,Bright Zombie,Brunette Bob,False,Armband,98.38,40.32,98.38,9.38,57.73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3220.png,43.50515463917526,0.3041237113402062,56.24226804123711,39.29381443298969
7010,Player,Helena Pronghorns,Pink Alien,Black Short,False,None,96.92,16.81,96.92,6.51,53.62,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2712.png,26.628865979381445,39.91237113402062,3.9690721649484533,39.29381443298969
5973,Player,D.C. Dobermans,Human I,Black Short,False,"Headband, Cyborg Eye",41.91,99.83,61.9,51.48,62.77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3927.png,47.72164948453608,78.1340206185567,82.12886597938144,7.340206185567011
4743,Player,San Jose Sirens,Pink Alien,Brunette Ponytail,False,Headband,98.64,53.63,98.64,92.35,99.15,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5788.png,99.58762886597938,48.55670103092783,73.78350515463917,47.850515463917525
4087,Player,Dallas Pythons,Human IV,Blonde Crew,False,Gold Headphones,43.48,99.26,55.04,82.39,80.29,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7246.png,73.0,73.94329896907217,39.19072164948453,82.45876288659794
5567,Player,Orlando Freeze,Emoji,Pink Pigtails,False,Armband,97.85,40.32,97.85,4.38,52.61,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9150.png,3.597938144329897,44.30927835051546,7.443298969072165,51.92783505154639
5176,Player,Houston Rogues,Devil,Brunette Long Ponytail,False,Armband,98.15,40.32,98.15,41.75,82.0,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7345.png,22.391752577319586,52.824742268041234,60.628865979381445,51.92783505154639
8485,Player,Alabama Kingpins,Lizard,Thinning,False,"Armband, Headband, Red Headphones",85.85,98.75,86.21,89.18,96.73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8039.png,43.50515463917526,73.94329896907217,65.16494845360825,93.0721649484536
7122,Player,Wisconsin Dragons,Emoji,Purple Cowlick,False,Armband,93.55,40.32,93.54,5.73,49.72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9401.png,5.510309278350515,44.30927835051546,0.9742268041237113,82.45876288659794
6669,Player,Nashville Miracle,Pink Alien,Brunette Ponytail,False,Headband,97.8,53.63,97.8,43.95,82.95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8383.png,1.2989690721649485,39.91237113402062,69.56185567010309,93.0721649484536
1509,Player,Dallas Pythons,Stone,Crazy Orange,False,"Armband, Eye Patch",85.86,97.37,86.02,37.53,71.08,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1334.png,43.50515463917526,13.335051546391751,65.16494845360825,60.69072164948454
7385,Player,Orlando Freeze,Human V,Pink Pigtails,False,Gold Headphones,73.62,99.26,78.69,9.38,38.97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6452.png,22.391752577319586,26.70618556701031,34.896907216494846,21.54123711340206
1102,Player,Houston Rogues,Devil,Brunette Long Ponytail,False,None,98.15,16.81,98.14,33.32,76.6,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1484.png,30.953608247422682,78.1340206185567,43.365979381443296,17.29381443298969
7767,Player,Tallahassee Tarantulas,Bright Zombie,Brown Pompadour,False,Armband,95.36,40.32,95.36,65.6,92.07,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6661.png,84.7680412371134,44.30927835051546,73.78350515463917,25.948453608247423
7991,Player,Chicago Squid,Zombie,Cheetah,False,"Armband, Headband, Red Headphones",83.46,98.75,83.62,96.41,97.64,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8010.png,92.86082474226805,84.68556701030928,73.78350515463917,60.69072164948454
1631,Player,New York Torches,Devil,Brunette Bob,False,Armband,97.63,40.32,97.63,53.99,87.98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1285.png,77.43814432989691,39.91237113402062,51.80927835051546,39.29381443298969
3472,Player,Pennsylvania Fangs,Bright Pink Alien,Black Moptop,False,Headband,94.96,53.63,94.95,35.38,75.84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7844.png,26.628865979381445,91.06701030927834,47.4639175257732,7.340206185567011
8057,Player,Team Flow (W),Bright Pink Alien,Brunette Ponytail,False,Armband,99.4,40.32,99.4,25.56,72.13,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5792.png,39.144329896907216,78.1340206185567,39.19072164948453,7.340206185567011
7088,Player,Michigan Colliders,Alien,Light Brown Short,False,None,92.51,16.81,92.51,93.27,98.61,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4618.png,39.144329896907216,65.5360824742268,98.17525773195877,78.65979381443299
6479,Player,Boston Rulers,Bright Pink Alien,Black Taper,False,None,95.52,16.81,95.49,91.35,98.76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3461.png,64.45360824742268,61.628865979381445,93.3659793814433,65.24226804123711
4772,Player,Miami Tentacles,Bright Pink Alien,Black Pompadour,False,None,96.39,16.81,96.39,5.01,51.79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8655.png,11.273195876288659,35.551546391752574,14.845360824742269,30.443298969072163
3732,Player,Wisconsin Dragons,Devil,Brown Pompadour,False,Headband,95.3,53.63,95.3,0.94,46.72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5937.png,7.432989690721649,11.371134020618555,65.16494845360825,1.6185567010309279
8754,Player,Minneapolis Express,Human I,Black Pigtails,False,Gold Chain,79.84,99.26,80.91,20.12,51.42,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8173.png,5.510309278350515,57.376288659793815,51.80927835051546,39.29381443298969
8665,Player,Minneapolis Express,Bright Pink Alien,Pink Ponytail,False,Headband,98.12,53.63,98.11,67.78,93.89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3300.png,26.628865979381445,52.824742268041234,78.07731958762886,78.65979381443299
7642,Player,Los Angeles Knives,Alien,Blonde Medium,False,None,96.7,16.81,96.7,79.07,96.8,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8593.png,84.7680412371134,35.551546391752574,56.24226804123711,82.45876288659794
3425,Player,Nashville Miracle,Alien,Redhead Ponytail,False,Headband,95.97,53.63,95.97,46.41,83.18,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3696.png,86.52061855670104,18.12886597938144,26.510309278350512,60.69072164948454
9510,Player,New Orleans Giants,Bright Zombie,Brown Taper,False,None,94.86,16.81,94.86,18.42,62.7,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9470.png,81.79381443298969,39.91237113402062,3.9690721649484533,25.948453608247423
2521,Player,Charlotte Clovers,Zombie,Brunette Wavy Ponytail,False,"Armband, Eye Patch",91.86,97.37,91.87,41.75,78.0,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2408.png,51.75257731958764,31.15463917525773,22.34020618556701,82.45876288659794
6224,Player,Tampa Bay Omens,Human II,Black Pigtails,False,Gold Headphones,79.19,99.26,80.85,53.99,78.79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8277.png,43.50515463917526,52.824742268041234,22.34020618556701,86.64948453608248
1377,Player,Chicago Squid,Stone,Crazy Blue,False,"Armband, Eye Patch",82.62,97.37,82.7,95.38,97.24,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1439.png,81.79381443298969,65.5360824742268,88.32474226804123,78.65979381443299
6588,Player,Pennsylvania Fangs,Stone,Crazy Blue,False,"Headband, Clock Necklace",85.34,98.1,85.58,67.78,88.92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6407.png,43.50515463917526,69.68556701030928,43.365979381443296,78.65979381443299
